paragraph_id,sentence_id,source_file,text_cree,text_en,label,label_raw,footnote_applies,rationale,footnote_en
696,0,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,êkwa mâh-mâsihêw iskwêw.,Then the woman lay with him.,idiom,idiom,True,"The footnote explains that mâh-mâsihêw literally means 'wrestle' but is a common euphemism for 'lay with', making it a conventional non-literal idiom.","[1] LB on mâh-mâsihêw :  Literally, “wrestle”; in the present sense a common and, strangely enough, euphemistic expression."
699,0,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,âhci piko mâsihêw nâpêwa ôhi.,Still she lay with that man.,literal,literal,False,"The sentence is a plain, literal description of the woman still lying with the man; no figurative language is present.",[2] LB:  Our narratress forgets to develop this motif.
699,1,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,kêtahtawê êkwa ocihcîyiw otinam; ocâhcanisiyiwa otinimêw.,Presently she took his hand; she took a ring from his finger.,literal,literal,True,"The sentence is a straightforward, literal account of her taking his hand and ring; Bloomfield's footnote comments on narrative structure ('forgets to develop this motif'), not on figurative language.",[2] LB:  Our narratress forgets to develop this motif.
705,0,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,"""namôya."" ""konita ê-kî-mâtôhkâsoyân, ê-kotêsi-miywêyihtamân ê-sipwêhtêt,"" itêw.","“No. I only pretended to weep, but I was really glad when he went,” she told him.",literal,literal,False,Bloomfield's footnote merely notes an unknown particle and does not indicate any figurative language; the meaning is straightforward.,[3] LB on êh-kotêsi-miywêyihtamân :  The particle kotêsi here compounded with the verb is otherwise unknown to me and may be wrongly recorded.
732,0,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,êkwa ê-wâpaniyik sipwêhtêw; tapasîw êkwa.,Then in the morning she went away; she fled.,literal,literal,False,No figurative language present; straightforward description of departure and flight.,[4] Book has no space between êk and êh-wâpamât .
732,2,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,"tahto-kîsikâw pimohtêw, wayawîtimihk ê-nipât.",She walked every day and slept out of doors.,literal,literal,False,No figurative language; literal description of daily walking and sleeping outdoors.,[4] Book has no space between êk and êh-wâpamât .
732,3,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,"kêtahtawê sâkêwêw, ispatinâhk kâ-wâpamât ayîsiyiniwa ê-pâpayiyit.",Presently she came out upon a place where she saw a man riding that way over a hill.,literal,literal,False,No figurative language; literal description of coming out and seeing a man riding.,[4] Book has no space between êk and êh-wâpamât .
732,5,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,iyikohk êkâ ê-wâpamât sipwêhtêw.,"When she saw him no longer, she went on.",literal,literal,True,"The footnote notes an orthographic detail, not figurative language; the sentence is literal.",[4] Book has no space between êk and êh-wâpamât .
732,6,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,"âsay mîna ê-sâkêwêt, kâ-wâpamât âsay mîna ê-pâpayiyit; kâsôhtawêw.","When she came out over the next hill, she saw him again riding toward her; she hid from him.",literal,literal,False,No figurative language; literal description of seeing the man again and hiding.,[4] Book has no space between êk and êh-wâpamât .
732,7,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,sipwêhtêw êkâ ê-wâpamât.,She set out when she saw him no longer.,literal,literal,False,No figurative language; literal description of setting out after losing sight.,[4] Book has no space between êk and êh-wâpamât .
732,8,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,otihtam mîkiwâhpa mistahi ê-mihcêniyiki.,She reached a place where there were many tipis.,literal,literal,False,No figurative language; literal description of reaching a place with many tipis.,[4] Book has no space between êk and êh-wâpamât .
732,9,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,âsay mîna êkota otihtêw ocîmisima.,This time too she came to where her lover was.,literal,literal,False,No figurative language; literal statement of arriving where her lover was.,[4] Book has no space between êk and êh-wâpamât .
732,11,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,takosiniyiwa êkota owîkimâkana ê-pê-nitonâkot; mâka kotaka nâpêwa papâ-kwâsihik.,"Her husband came there, looking for her; but the other man kept her away from her husband.",literal,literal,False,No figurative language; literal description of the husband's arrival and the other man's actions.,[4] Book has no space between êk and êh-wâpamât .
762,0,pct-24-a-blackfoot-adulteress-and-her-salteau-husband-mrs-maggie-achenam,"""êha,"" itêw; ""ê-pê-tapasiyân.""","“No,” she answered her; “I ran away and came here.”",literal,literal,True,"Footnote [5] explains the literal discourse function of 'êha' as a negative agreeing answer, not any figurative usage.","[5] This is the agreeing answer to a yes-or-no question;  if the question, as here, is put negatively, êhag corresponds to our “No.”"
796,0,pct-25-how-women-were-treated-mrs-maggie-achenam,"kêtahtawê âsay mîna ê-âh-ihkihk, mîna kotak ayahciyiniw kâ-âsitêyimât kotaka nâpêwa.","Another thing which used to happen, was when some Blackfoot became suspicious about another man.",literal,literal,False,"The footnote comments on the phonetic heaviness of 'ây', not on any figurative language; the sentence is a plain statement.",[1] CHECK heaviness of ây
830,0,pct-27-how-the-blackfoot-killed-their-wives-mrs-maggie-achenam,acosisa tahkonam awa ayahciyiniw.,That Blackfoot took some arrows.,literal,literal,False,Simple literal statement of taking arrows.,[1] NB weird reduplication
830,1,pct-27-how-the-blackfoot-killed-their-wives-mrs-maggie-achenam,"ê-nakiskawât owîkimâkana êkwa pêyak nâpêsisa ê-wîcêwâyit, nîkân owîkimâkana pa-pî-pimwêw.","When he encountered his wife and a boy who was with her, first he shot arrow after arrow into his wife.",literal,literal,True,"Contains the reduplicated form 'pa-pî-pimwêw' noted in the footnote, but the expression remains literal.",[1] NB weird reduplication
830,2,pct-27-how-the-blackfoot-killed-their-wives-mrs-maggie-achenam,"êkwa nâpêsisa mîna, mîna êwakoni pimwêw; nipahêw.","Then the boy, too, him too he shot; he killed him.",literal,literal,False,Literal description of shooting and killing.,[1] NB weird reduplication
830,3,pct-27-how-the-blackfoot-killed-their-wives-mrs-maggie-achenam,êkwa oskinîkiwa nitonawêw; papâ-têhtapiw sakâhk.,Then he looked for the young man; he rode about in the woods.,literal,literal,False,Literal description of searching and riding about.,[1] NB weird reduplication
833,0,pct-27-how-the-blackfoot-killed-their-wives-mrs-maggie-achenam,"êwako mîna pêyak ayahciyiniw otôtamôwin; maywês ihtakohk wiyasôwêwin êwako kâ-kî-ispayik; mêkwâc paskwâwi-mostoswa ê-ohtâpanihocik ayîsiyiniwak, ayahciyiniwak, mîna pwâsîmowak, sasîwak, kinêpikoyiniwak, kâ-otaskîwikamikowak, nahkawiyiniwak, êwako anima kâ-kî-ihkihk.","This too was a custom of the Blackfoot; before there was any law was when this took place; when the people were still living on buffalo-flesh, - the Blackfoot and the Assiniboine, the Sarsi, the Snakes, the Earth-Lodge People, the Salteaux, - that was when this took place.",literal,literal,True,"The sentence lists historical facts about the Blackfoot custom and other tribes, with no non-literal expression. Bloomfield's footnote comments on an unidentified tribal name but does not describe any figurative usage.",[2] LB on k-ôtaskîwikamikowak :  I have not been able to identify this tribe.
846,0,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"wâhyaw ê-ihtâcik, kîtahtawê pêtisâpahtamwak ê-mâyi-kîsikâyik; sakamo pê-kitoyiwa, kâh-kitoyiwa piyêsiwa.","When they had gone a long way, at one time they saw a storm coming; unceasingly the Thunderers were coming with repeated noise.",literal,literal,False,The sentence describes seeing a storm and hearing the Thunderers in literal terms; Bloomfield's footnote does not refer to this sentence.,[1] LB on asê-takosinomakaniyiw :  The sandstorm is viewed as though the Thunderers were presenting themselves backwards; hence solid rain instead of liquid.
846,1,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"êkwa kisiwâk ê-pê-mâyi-kîsikâyik, ocistikosiwak.","When the storm came near, they made a shelter.",literal,literal,False,"The sentence states they made a shelter when the storm approached; no figurative language is indicated, and the footnote does not apply.",[1] LB on asê-takosinomakaniyiw :  The sandstorm is viewed as though the Thunderers were presenting themselves backwards; hence solid rain instead of liquid.
846,2,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"apiwak, opâskisikaniwâwa ê-cimatâcik; êkwa akotâwak otakohpiwâwa; êkota pîhcâyihk ayâwak.","They stayed in one place, fixing their guns upright in the ground; over them they hung their blankets; they stayed underneath there.",literal,literal,False,"The sentence details their actions of fixing guns and hanging blankets; it is a plain description, and the footnote is not relevant.",[1] LB on asê-takosinomakaniyiw :  The sandstorm is viewed as though the Thunderers were presenting themselves backwards; hence solid rain instead of liquid.
846,3,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"asê-takosinomakaniyiw, yêkaw pisisik êkotowahk ohci kâ-kimiwaniyik.",It came backwards; a downpour of sand was the rain.,metaphor,metaphor,True,"Bloomfield's footnote explains that the sandstorm is metaphorically viewed as the Thunderers presenting themselves backwards, causing solid sand rain instead of liquid rain.",[1] LB on asê-takosinomakaniyiw :  The sandstorm is viewed as though the Thunderers were presenting themselves backwards; hence solid rain instead of liquid.
846,4,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,êkosi pasikôwak; sipwêhtêwak âsay mîna.,Then they arose; they set out again.,literal,literal,False,"The sentence simply states they arose and set out again; there is no figurative language, and the footnote does not apply.",[1] LB on asê-takosinomakaniyiw :  The sandstorm is viewed as though the Thunderers were presenting themselves backwards; hence solid rain instead of liquid.
849,0,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"pêyak oskinîkiw: ""nitawi-nipa; mîcisôhâhkahk nipahaci.""","One youth was told, “Go kill it; let us eat, when you have killed it.”",literal,literal,True,"Bloomfield's footnote only says to check the word 'micisowahkahk', giving no indication of figurative language. The sentence is a straightforward command to kill something and eat it.",[2] CHECK micisowahkahk
854,0,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,êkwa ê-mêkwâ-pimohtêcik kisâstêyiw; nôhtêyâpâkwêwak.,"Then, as they marched along, the weather grew hot; they became thirsty.",literal,literal,True,The footnote is a textual note about 'eh-mekwac' and does not indicate figurative language. The sentence is literal.,[3] CHECK eh-mekwac - HCW:  REPAIR
854,1,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,nama kêkway nipiy kî-miskamwak.,They could not find any water.,literal,literal,False,No figurative language detected; the statement is literal.,[3] CHECK eh-mekwac - HCW:  REPAIR
854,2,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"êkwa atimwa pêyak wîcêwêwak, omaskisiniwâwa ê-otâpêyit; paskêpahtâw awa atim, ê-nôhtêyâpâkwêt.",They had a dog with them to carry their moccasins; this dog left the trail in its thirst.,literal,literal,False,No figurative language detected; the description is literal.,[3] CHECK eh-mekwac - HCW:  REPAIR
854,3,pct-29-an-assiniboine-war-party-is-stopped-by-evil-portents-chihtchikwayow,"kîtahtawê ê-itâpicik, kî-minihkwêyiwa.","Soon when they looked, it had drunk.",literal,literal,False,No figurative language detected; the statement is literal.,[3] CHECK eh-mekwac - HCW:  REPAIR
888,0,pct-32-the-man-who-wore-red-mrs-maggie-achenam,êkwa kotak nâpêw mâmaskâc êsa kî-miywêyihtam ê-mihkosihot.,"Now, there was another man, the story goes, who greatly liked to wear red clothes.",literal,literal,False,"The footnote is empty, and the sentence is a plain, literal statement about a man who liked red clothes.","[1] LB has a footnote number on nisto-pipon , but no footnote."
888,1,pct-32-the-man-who-wore-red-mrs-maggie-achenam,"pêyakwâw ê-wawêsît, mihkosiyiwa opakwahtêhona; êkwa asikanêyâpiy opîhtasinânêyâpîw; êkwa mihkwêkinwêtâsa kikitâsêw; êkwa mihkokwana otastotinihk itamoyiwa.","Once when he dressed up, his belt was red, and red yarn he had for his ammunition-bag; he wore red flannel breeches; a red feather was on his hat.",literal,literal,False,"The footnote is empty, and the sentence is a literal list of red clothing items.","[1] LB has a footnote number on nisto-pipon , but no footnote."
888,2,pct-32-the-man-who-wore-red-mrs-maggie-achenam,êkwa nisto-pipon isiyîhkâtêwa kayâs ayîsiyiniwak ê-kî-wiyâhtâcik; êkotôwa mîna ê-kikiskahk ê-mâcît.,"And 'three-year' were called some things which the old-time people wore; one of these also he had on, as he hunted.",literal,literal,False,"The footnote marker is on 'nisto-pipon' but no footnote content exists; the term 'three-year' is a literal compound name for certain worn items, not figurative.","[1] LB has a footnote number on nisto-pipon , but no footnote."
898,0,pct-33-cannibal-possession-mrs-maggie-achenam,"""ka-kakwêcimik,"" itêw osîma, ""'awîna kâ-mîcisot?' kika-itik."" ""'wiya awa nisîm,' kika-ititin."" ""'cî?' ititâni, ""êha,"" kika-itwân."" ""êkây êkosi wî-itwêyini, ka-nipahitin.""","“He will ask you,” she told her sister, “'Who has been eating here?' he will ask you. 'Why, my sister here,' I will say of you. When I ask you, 'Isn't that so?' you will answer, 'Yes.' If you do not speak thus, I will kill you.”",literal,literal,True,"The footnote discusses the interrogative particle 'cî', which is a grammatical note with no indication of figurative language; the sentence is literal.","[1] LB on cî :  This particle, the regular sign of a yes-or-no question, is not ordinarily used along; one says tâpwê cî?"
923,0,pct-34-the-pock-mark-cure-mrs-maggie-achenam,êkwa kêtayôwinisêw oskinîkiw.,Then the youth took off his clothes.,literal,literal,False,"Plain narration of the youth undressing, with no figurative language.",[1] LB on kakêtihk : Unknown word
923,1,pct-34-the-pock-mark-cure-mrs-maggie-achenam,"pîhtokêwak êkwa matotisânihk, pimiy mîna ôma, masko-pimiy.","Then they entered the sweat-lodge, with that fat, that bear's-grease.",literal,literal,False,Literal description of entering the sweat-lodge with bear's grease.,[1] LB on kakêtihk : Unknown word
923,2,pct-34-the-pock-mark-cure-mrs-maggie-achenam,akwanahamwân omatotisâniwâw.,Their companions covered their sweatlodge for them.,literal,literal,False,Straightforward statement about companions covering the sweatlodge.,[1] LB on kakêtihk : Unknown word
923,3,pct-34-the-pock-mark-cure-mrs-maggie-achenam,"êkwa êkosi ê-sîkahasiniyêt kisêyiniw, ê-pôh-pôtâtât oskinîkiwa, piyis namôya ta-ihtakoniyiw ôma kâ-ocikisiyit.","Thereupon, when the old man poured the fat on the stone, and kept blowing on the youth, at last the pock-marks on his face began to disappear.",literal,literal,False,"Describes ritual actions (pouring fat, blowing) and the gradual disappearance of pock-marks without figurative comparison.",[1] LB on kakêtihk : Unknown word
923,4,pct-34-the-pock-mark-cure-mrs-maggie-achenam,"piyis ê-mêstinahk pimiy ôma, mîna kîhtwâm pîhtokatâwân.","When he had used up that fat, some more was handed in to them.",literal,literal,False,"Narrative of using up the fat and receiving more, no figurative language.",[1] LB on kakêtihk : Unknown word
923,5,pct-34-the-pock-mark-cure-mrs-maggie-achenam,"êwako ê-mêstinahk, âsay nama kêkway ihtakoniyiw ocikisiwin.","When he had used this up, his pock-marks were gone.",literal,literal,False,"States the completion of the process: pock-marks are gone, a literal outcome.",[1] LB on kakêtihk : Unknown word
923,6,pct-34-the-pock-mark-cure-mrs-maggie-achenam,"êkwa ê-pâskît, namôya kakêtihk ta-kahkâpêwiw oskinîkiw.","And when he opened the lodge, whole and without flaw in body was the youth.",literal,literal,True,"Bloomfield's footnote on 'kakêtihk' calls it an unknown word, but the sentence as a whole is a literal description of the youth's healed state; no figurative language is indicated.",[1] LB on kakêtihk : Unknown word
937,0,pct-35-a-woman-kills-a-great-serpent-coming-day,"otinêw asiniya ê-pakamahwât, ê-nipahât.",She took a stone and struck it so as to kill it.,literal,literal,False,Literal description of taking a stone and striking; neither the footnote nor the sentence indicates non-literal language.,[1] LB on êh-otihciyit :  Meaning unknown; probably error.
937,1,pct-35-a-woman-kills-a-great-serpent-coming-day,"êkosi mistik otinam, ê-itohtêt ê-pakamahwât; nipahêw, kâ-wâpamât tâwayihk oskahtikoyihk otêskana ê-kikamoyit, ê-pêyakoyit.",Then she took a stick and went up to it and beat it; she killed it; and then she saw that in the middle of its forehead it had a single horn.,literal,literal,False,Literal narrative of the killing and observation of the horn; no figurative expression present.,[1] LB on êh-otihciyit :  Meaning unknown; probably error.
937,2,pct-35-a-woman-kills-a-great-serpent-coming-day,"êkwa ê-otihciyit kinêpikwa, tâpiskôc sôniyâw ostikwân êsinâkwaniyik.",And the serpent's head looked like bright metal.,simile,simile,True,"The footnote concerns the unknown word 'êh-otihciyit' and does not describe figurative language, but the sentence directly contains an explicit comparison with 'tâpiskôc' ('like'), making it a simile.",[1] LB on êh-otihciyit :  Meaning unknown; probably error.
937,3,pct-35-a-woman-kills-a-great-serpent-coming-day,namôya wâpamêw tâni iyikohk ê-iskosiyit ôhi kinêpikwa kâ-nipahât.,She could not see how long this serpent was which she had killed.,literal,literal,False,Literal statement about not seeing the serpent's length; no figurative language.,[1] LB on êh-otihciyit :  Meaning unknown; probably error.
937,4,pct-35-a-woman-kills-a-great-serpent-coming-day,"mitoni ê-sôhkêyimot awa iskwêw, kâ-nipahât ôhi kinêpikwa.","Very brave was this woman, to have slain that serpent.",literal,literal,False,Literal appraisal of the woman's bravery; no metaphor or idiom.,[1] LB on êh-otihciyit :  Meaning unknown; probably error.
937,5,pct-35-a-woman-kills-a-great-serpent-coming-day,"êkosi sipwêhtêw, ê-âmaciwêt.","So she went from there, up the bank.",literal,literal,False,Plain description of leaving and going up the bank.,[1] LB on êh-otihciyit :  Meaning unknown; probably error.
937,6,pct-35-a-woman-kills-a-great-serpent-coming-day,êkota kâ-wâpahtahk ê-misâyik wâti.,There she saw a great cave.,literal,literal,False,Simple statement of seeing a cave; no figurative elements.,[1] LB on êh-otihciyit :  Meaning unknown; probably error.
960,0,pct-36-the-great-serpent-coming-day,"ômisi itwêw awa ostêsimâw: ""hahâw, nimosô, piyêsiw, 'kîspin kêkway sêkihikoyani, kisiwâk kika-osâpamitin,' kikî-itwân; êwako ohci nama kêkway kâ-ôh-kostamân,"" itwêw awa ostêsimâw.","Thus spoke the elder brother: “Now then, 0 my grandfather, Thunderer, 'If by anything you should be frightened, from close by I shall be looking at you,' you said; that is why I fear nothing,” said the elder brother.",literal,literal,False,"The footnote only expresses uncertainty about the word 'osâpamâtn' and does not indicate any figurative language; the sentence is direct speech with no idiom, metaphor, or simile.",[1] CHECK osâpamâtn - HCW unsure
984,0,pct-37-man-and-bear-coming-day,"""mâka pita wâskahikanihk ka-itohtânânaw, kika-atâwêyahk môsw-asiniya êkwa kaskitêw êkwa ayiwinisa, êkâ kita-isi-nôhtêpayiyahk kêkway, pêyak askiy ka-kakwê-ayâyahk,"" itêw.","“But first we shall go to the fort, to buy bullets and powder and clothes, so that we may not run short of anything, as we plan to stay a year,” he told him.",literal,literal,False,The footnote only suggests a spelling correction and does not describe figurative language; the sentence is a straightforward plan with no non-literal expressions.,[1] LB on ka-kakw-âyâyahk : Probably read ka-kakwê-ayâyahk .
1022,0,pct-37-man-and-bear-coming-day,"ê-pîkiskwêcik, ôki kâ-nipâcik, pêyak kâ-pêhtahk otôtêmiwâwa ê-pîkiskwêyit, kâ-têpwêt, ""niyanân!"" ê-itwêt.","When they spoke, one of those who were sleeping there, heard that it was their fellow-tribesmen speaking, and shouted, saying, “It is we!”",literal,literal,False,"The footnote is a grammatical note on pronoun usage, not indicating any figurative language; the sentence itself is a straightforward narrative without non-literal expressions.",[2] LB on :  Note the exclusive first person plural.
1030,0,pct-37-man-and-bear-coming-day,"""êkosi êcika ani kê-nipahit, maywês nipiwaki!"" itêyihtam.",“And so this creature will kill me if I do not die soon enough for him!” he thought.,literal,literal,False,"The footnote provides a literal translation and grammatical note, describing no figurative language; the sentence is a straightforward expression of thought without idiom, metaphor, or simile.","[3] LB:  Literally, “he will kill me before I die with relation to him.”  Intransitive verbs have a set of forms which related the action (without making transitive) to a third person; the English"
1092,0,pct-37-man-and-bear-coming-day,âstawinam ôma otiskotêm.,He extinguished his fire.,literal,literal,False,"Plain description of extinguishing a fire, no figurative language.",[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,1,pct-37-man-and-bear-coming-day,"ê-kî-âstawinahk, kîtahtawê kâ-simaciyit ôho wâkayôsa, ê-itapiyit tahki êkotê, tâpiskôc kêkway ê-wâpahtamiyit; piyis pê-itohtêyiwa ita kâ-apit.","When he had put it out, presently the bear got up on its hind legs and kept looking over there, as if it saw something; at last it came to where he sat.",simile,simile,False,Contains the simile marker 'tâpiskôc' ('as if') in 'as if it saw something'.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,2,pct-37-man-and-bear-coming-day,"tâpiskôc ê-wî-tapasiyit, itêyihtam, ê-kitâpamikot ôhi wâkayôsa.","It seemed to him as if it wanted to flee, the way the bear kept looking at him.",simile,simile,True,"The footnote notes a probable transcription error in 'ê-kitâpamikot', but the sentence still uses 'tâpiskôc' ('as if') to express a simile.",[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,3,pct-37-man-and-bear-coming-day,"pasikôw, ê-ati-sipwêhtêt.",He got up and went from that place.,literal,literal,False,Literal action of getting up and leaving.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,4,pct-37-man-and-bear-coming-day,"sêmâk ita ê-pasahcâyik, êkota ati-itohtêyiwa, mitoni ê-kisiskâhtêyit, tahki sisonê sakâhk ê-ati-itohtêyit.","At once the bear made for the gully, walking very fast, keeping always along the edge of the woods.",literal,literal,False,Literal description of the bear's movement along the woods.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,5,pct-37-man-and-bear-coming-day,"piyis ê-otihtahk mistahi ê-sakâyik, êkota sêskisiyiwa.","At last, when it came to where the woods were dense, it went into the brush.",literal,literal,False,Literal statement of the bear entering dense brush.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,6,pct-37-man-and-bear-coming-day,"wîsta sêskisiw; piyis ita ê-kaski-sakâyik, êkota kâ-nahapiyit.","He too went among the trees; finally, where the woods were densest, it sat down.",literal,literal,False,Literal account of the man entering the woods and the bear sitting down.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,7,pct-37-man-and-bear-coming-day,wîsta êkota nahapiw.,"He sat down there, too.",literal,literal,False,Literal action of the man sitting down.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,8,pct-37-man-and-bear-coming-day,kîtahtawê êkotê kâ-ohtohtêcik tahki âh-itâpiyiwa ôhi wâkayôsa.,Soon the bear began to look repeatedly in the direction whence they had come.,literal,literal,False,Literal description of the bear looking back.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1092,9,pct-37-man-and-bear-coming-day,kîtahtawê kâ-pêhtahk ê-matwê-kâ-kîskosîwiht.,Presently he heard some people whistling.,literal,literal,False,Literal report of hearing whistling.,[4] LB on êh-kiti-kitâpamikot : -kiti- is probably my error.
1095,0,pct-37-man-and-bear-coming-day,êkwa mitoni êkwa miyw-âyâw.,By this time he was very well.,literal,literal,False,"States well-being plainly, no figurative language.",[5] LB on kihci-môhkomâna : No doubt Coming-Day meant to make him an American as a compliment to me; in the sequel he turns out to be a Frenchman.
1095,1,pct-37-man-and-bear-coming-day,"nistwâw ê-nipât, êkoyikohk kotak sîpiy otihtam.","After three nights, he reached another river.",literal,literal,False,Describes travel in literal terms.,[5] LB on kihci-môhkomâna : No doubt Coming-Day meant to make him an American as a compliment to me; in the sequel he turns out to be a Frenchman.
1095,2,pct-37-man-and-bear-coming-day,"êkosi kisiwâk êkwa êkota wâskahikan ê-ayâyik, wîstâwa êkota ê-ayâyit, kihci-môhkomâna, wîstâwa êkota ê-ayâyit, kihci-môhkomâna ê-owîstâwit, osîma ê-onâpêmiyit.","Now close by this place was a trading-post, where his brother-in-law lived, an American, for he had an American, his younger sister's husband, as his brother-in-law.",literal,literal,False,"Reference to 'kihci-môhkomâna' is a conventional label for an American, not figurative; the footnote discusses character identity, not non-literal language.",[5] LB on kihci-môhkomâna : No doubt Coming-Day meant to make him an American as a compliment to me; in the sequel he turns out to be a Frenchman.
1095,3,pct-37-man-and-bear-coming-day,"êwako ohci, ê-kiskêyihtahk êwako, ita kâ-ôh-itohtêt, kâ-ôh-isi-kîwêt.","For this reason, because he knew this, he had taken this way toward home.",literal,literal,False,Provides a literal explanation for the journey.,[5] LB on kihci-môhkomâna : No doubt Coming-Day meant to make him an American as a compliment to me; in the sequel he turns out to be a Frenchman.
1096,0,pct-37-man-and-bear-coming-day,âsay kî-pêhtamiyiwa ê-nipahihcik.,They had already heard that those people had been killed.,literal,literal,False,Straightforward statement with no figurative language.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,1,pct-37-man-and-bear-coming-day,"""aspin apisîs pimâtisiw; 'mâskôc ta-nipiw,' ê-kî-itiht,"" itâcimostâmâwa owâhkômâkana.","“The last that was seen of him, he was scarcely alive; 'No doubt he will die,' was said of him,” was the story his relatives were told.",literal,literal,False,Quoted speech relaying a story; no figurative expression present.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,2,pct-37-man-and-bear-coming-day,mîna ôhi osîma âsay kî-pêhtamiyiwa.,"His sister, too, had heard it.",literal,literal,False,Plain statement of fact.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,3,pct-37-man-and-bear-coming-day,"êkwa osîhtâw ita ê-wî-pôsit, ôma sîpiy ê-wî-âsowahahk.","So now he made that on which to embark, so as to cross this river.",literal,literal,True,"The phrase 'ê-wî-pôsit' (on which to embark) is a word avoidance for 'mihtos' (raft) per the footnote; this is a cultural substitution, not a figurative expression.","[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,4,pct-37-man-and-bear-coming-day,"ê-kîsihtât, êkwa ê-pôsit, êkwa ê-pimiskât, ê-âpasâpit, êkoyikohk tawâyihk sîpîhk ê-ihtât, kâ-pê-pahkopêyit ôhi wâkayôsa.","When he had finished it, and embarked, and paddled across, as he looked back, just as he was in the middle of the stream, into the water went the bear.",literal,literal,False,Narrative sequence describing actions; no non-literal language.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,5,pct-37-man-and-bear-coming-day,"ita ê-kapât, êkota cîki kapâyiwa.","Close by where he landed, it came ashore.",literal,literal,False,Literal description of the bear coming ashore.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,6,pct-37-man-and-bear-coming-day,âsay mâka nama kêkway ayâw ta-mîcit.,By this time again he had nothing to eat.,literal,literal,False,Plain statement about lacking food.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,7,pct-37-man-and-bear-coming-day,ayis ôhi wâkayôsa mâh-mistahi asamêw; êwako ohci kâ-ôh-kitâcik onîmâwiniwâwa.,For he had always given the bear much to eat; that was how they had used up their supplies.,literal,literal,False,Explains the cause of depleted supplies; no figurative language.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,8,pct-37-man-and-bear-coming-day,êwako ôma kâ-kapâcik ê-ministikôwiyik.,That place where they came ashore was an island.,literal,literal,False,Straightforward identification of the landing place as an island.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
1096,9,pct-37-man-and-bear-coming-day,êkosi êkota tahkohcâyihk namôya wâhyaw kâ-ayâyit ôhi wîstâwa.,"And not far from there, at the top of the bank, was where his brother-in-law lived.",literal,literal,False,Factual statement about the brother-in-law's location.,"[6] LB on ê-wîh-pôsit : Word avoidance: mihtos “raft”, freely used in Text 36."
